flight_id,tow
249080524,62523.766
249083927,40397.79
249081726,58169.86
249079844,18200.809
249087843,39724.85
249088516,49199.96
249083893,51779.562
249083581,66799.39
249079665,73628.75
249081343,61749.594
249079470,67505.42
249089909,56161.836
249082536,51074.61
249082537,54002.406
249084674,56704.684
249081742,63448.11
249079626,57751.445
249080867,31129.91
249088089,41406.805
249089451,58086.324
249089453,64172.734
249089457,29156.098
249083950,65871.32
249084208,65490.59
249081052,19513.727
249083020,52930.46
249083034,59153.656
249081485,45024.43
249080474,56667.99
249083591,57002.625
249080673,54422.438
249079788,196389.73
249093669,58184.867
249083041,57920.234
249094795,44002.293
249093463,68407.914
249094293,74341.734
249090920,52756.664
249093179,170091.44
249093186,175307.78
249092275,39404.746
249080751,146309.9
249080983,28450.777
249082038,30184.61
249081465,70228.266
249080469,72870.17
249082846,79692.52
249080702,211117.47
249079818,70136.72
249079823,308211.62
249087598,59630.57
249087078,17817.256
249090923,59606.664
249093212,206548.19
249093215,70824.79
249084927,53131.26
249080812,73699.76
249079923,40920.703
249089851,54966.53
249089855,63295.91
249082479,78152.664
249083166,39973.42
249082964,54279.758
249086297,74490.92
249090064,70915.66
249094691,173841.28
249079306,206078.28
249086030,39769.79
249079926,182603.62
249094557,181893.66
249093532,62590.68
249092897,75298.875
249079951,29027.668
249079494,29895.979
249082505,72214.86
249082514,59827.883
249084172,62629.78
249083265,53243.242
249083270,215255.4
249086428,42598.402
249085524,169177.16
249085679,52898.14
249090079,59030.395
249086253,29351.129
249085337,52258.953
249091453,53332.68
249087725,30341.031
249087495,39867.453
249086038,201272.02
249079567,73833.8
249081252,18895.42
249080948,39117.797
249089510,219184.56
249090179,19046.42
249089322,51958.867
249082635,52112.305
249091154,59704.48
249092359,61291.996
249092360,39964.375
249092460,28638.885
249085643,72554.08
249086571,106466.29
249086577,64502.785
249085974,179411.44
249090779,39499.996
249090792,59101.78
249085475,59357.164
249093353,27470.434
249086832,40797.39
249087550,236306.47
249085634,81505.42
249086626,56491.203
249086633,175452.75
249086636,57204.94
249079603,45422.08
249079610,69709.516
249081846,58727.168
249090195,51313.457
249090522,167160.84
249088181,216578.06
249090556,58578.773
249093059,39588.82
249092484,74429.53
249086555,55463.594
249087109,149903.69
249086096,57331.613
249086643,31203.975
249093413,64864.4
249093419,58507.57
249086393,71849.11
249087211,58641.656
249087229,290541.22
249085102,39103.1
249090290,57848.75
249086117,62789.742
249084209,54803.402
249093042,58714.12
249085940,78124.08
249085299,28878.824
249086210,29874.82
249085316,54921.36
249087632,213783.69
249080675,31314.791
249092992,48731.316
249094947,42218.43
249083641,62186.66
249087258,39314.67
249087266,54712.027
249085134,179533.38
249094708,60976.953
249094718,86520.82
249093508,58186.758
249094205,214959.56
249092493,47913.785
249091591,63531.164
249093791,60956.438
249092286,72086.86
249093809,71661.05
249090890,38401.016
249086494,38715.82
249087522,167109.61
249087529,18148.488
249086047,52961.047
249080126,62738.023
249089352,76969.08
249091312,66021.266
249091440,58935.938
249091443,70858.14
249087343,60646.996
249083019,54297.832
249094401,69784.266
249084060,238430.16
249084064,76417.11
249092312,67215.77
249086812,54821.0
249111670,18331.107
249098206,55882.867
249104959,54859.824
249096414,220573.89
249096431,54780.117
249106237,69762.36
249106121,60183.477
249101006,54568.965
249101573,77617.02
249101576,174921.66
249104238,44548.07
249095590,52620.99
249095594,58857.242
249099576,66843.61
249095779,66932.06
249096443,74891.67
249096675,57235.902
249098882,57219.047
249097121,56638.758
249110030,46096.758
249105969,36439.86
249098334,53913.984
249105601,163009.34
249104378,56802.133
249098586,40317.977
249098591,65998.484
249100862,42387.94
249106350,56188.445
249111123,52832.68
249098438,182962.28
249098446,67688.94
249097509,61753.824
249095424,54465.402
249105631,50931.844
249099926,204132.03
249099984,77196.84
249110062,52728.25
249109465,186025.66
249106062,64779.1
249105935,283090.78
249103853,61599.973
249105746,58267.656
249105497,53583.83
249110296,69858.77
249109027,166594.06
249109592,68576.71
249109598,79971.81
249107271,40134.266
249107274,32231.195
249096641,64294.08
249095925,30284.895
249105176,32440.15
249100237,57873.523
249098085,67812.3
249097212,49601.098
249097219,69718.73
249104495,66149.516
249099947,61088.08
249099954,179194.0
249099253,62975.953
249099056,57289.297
249100811,70708.09
249099685,38324.457
249095966,29909.105
249104450,45765.75
249105716,55985.727
249101400,164722.02
249099045,32244.352
249100607,214996.88
249098857,56561.33
249097314,165032.12
249105700,26481.547
249098107,57237.727
249098116,78273.03
249095914,61888.195
249104155,77357.3
249100048,181092.58
249100064,64609.984
249099781,71060.234
249104108,57237.23
249104808,64183.266
249098952,61686.906
249095921,38718.3
249110215,181632.94
249098967,52466.27
249098982,70766.17
249099805,53426.773
249098509,36717.453
249098233,53256.28
249099125,55438.9
249099198,68492.77
249099207,56077.617
249098738,53520.83
249098741,56648.188
249111761,48012.367
249108519,308794.53
249106570,60930.82
249108363,19296.34
249106373,59387.25
249107752,65140.445
249100005,77887.3
249097793,147451.6
249104661,234437.97
249100918,174825.9
249112056,59294.93
249110349,70841.05
249109208,40359.617
249108450,59294.66
249112175,219030.16
249112181,180904.0
249112185,170844.66
249111377,58790.457
249108368,67708.41
249110902,73463.83
249108922,40282.156
249108035,217600.38
249107768,61389.297
249107771,65440.93
249098475,195330.0
249097623,53386.453
249104777,59725.17
249105381,74958.39
249104890,60668.42
249104914,57306.664
249099161,55352.164
249109872,217652.19
249110478,32328.258
249109218,41222.617
249109220,66444.53
249110594,79270.28
249111926,57172.69
249110319,62583.656
249111574,57333.062
249111499,75897.14
249109177,49232.703
249110083,173428.12
249104070,189527.0
249105897,236706.16
249111801,54906.297
249109989,71260.64
249110598,58061.066
249110602,48916.04
249109341,51510.71
249107102,66528.516
249107060,52248.438
249108725,62093.78
249107904,67171.92
249101852,61832.633
249110388,39715.824
249107864,30552.227
249098147,37700.45
249098712,60151.5
249096511,53409.836
249095803,60181.805
249097265,19242.484
249104197,48371.67
249100586,184573.06
249098263,51619.438
249102765,58630.797
249096960,55309.016
249110149,262326.5
249109676,42505.43
249107929,54281.71
249105032,66761.37
249100492,41855.45
249106395,70707.336
249111397,58067.426
249111399,52345.11
249111951,56302.133
249096498,63507.812
249100535,82995.08
249100383,58301.656
249102382,198246.73
249102383,216104.22
249102385,57125.055
249102388,31033.922
249101124,53497.688
249107721,59705.46
249107728,31017.352
249106447,56107.594
249106459,133217.4
249109691,70312.3
249107949,177984.89
249107951,179553.6
249107699,42412.72
249102795,185727.53
249102532,28019.717
249101487,56533.406
249102652,55671.855
249108097,177263.06
249096027,63361.5
249097496,67379.97
249112152,70570.08
249111302,50206.93
249111442,65050.824
249110372,69292.75
249108605,79915.86
249107525,68836.5
249106280,33924.69
249106285,332028.94
249095620,52638.508
249108929,40316.883
249110839,53926.805
249102309,18662.484
249101056,57190.28
249103045,56831.41
249101621,175760.92
249103074,73067.67
249101167,73371.7
249103706,57316.453
249101181,46075.492
249101724,46203.92
249108318,55579.867
249108545,30953.215
249106678,64660.273
249106683,42396.758
249108238,57429.71
249102067,54133.97
249102069,72195.164
249095584,57279.07
249096161,55259.953
249111647,30307.484
249106148,55755.344
249108808,64406.613
249107564,66538.31
249103538,192568.19
249103547,68929.2
249102830,78075.34
249103734,40228.953
249102227,55175.53
249102859,55174.234
249101532,53560.797
249102966,63682.78
249111656,64221.77
249111657,68045.17
249110764,61056.984
249109263,27715.82
249109274,30257.035
249104953,57435.793
249108678,206636.86
249107802,74380.69
249109911,74493.016
249101212,56466.68
249103656,143995.25
249103560,178372.77
249101427,17619.34
249102606,68970.41
249101338,179166.28
249101344,74562.19
249103595,49958.586
249129980,177144.88
249125365,63887.848
249124234,55066.047
249114476,56460.12
249125812,64239.22
249117925,68686.07
249117933,169729.56
249118417,70107.96
249124109,56808.78
249119969,51374.97
249129854,159029.89
249126760,74110.85
249126767,66437.8
249119189,225190.19
249116500,56224.83
249130927,178984.25
249124417,55746.258
249126012,57112.695
249124909,56497.637
249125706,69560.21
249113329,317373.7
249125720,214262.78
249121699,78328.86
249121273,64106.926
249116045,68796.91
249124027,55614.805
249123890,186880.06
249122744,58324.258
249118550,77028.95
249118026,56767.28
249122736,72361.39
249116946,52682.71
249116951,57263.87
249115311,64214.414
249130977,180669.77
249121821,74500.39
249130476,198874.7
249129376,50028.742
249128747,29858.703
249127016,137864.44
249127026,61281.344
249127807,65696.09
249119278,77612.89
249118050,210533.53
249118657,186846.0
249118664,176221.36
249121733,78429.625
249120648,41710.902
249123311,62145.15
249116937,59524.727
249118616,30250.469
249121906,65485.47
249122026,75294.34
249122695,173465.5
249122380,76418.98
249122825,60661.84
249121606,72033.1
249120396,210870.22
249119749,70401.91
249122951,63513.477
249122966,56465.414
249122189,166261.86
249122622,62241.484
249118305,58341.137
249118880,217230.72
249118330,74110.65
249119088,76682.58
249118123,77550.92
249118735,68814.836
249120855,44825.492
249115937,47006.484
249126527,54525.9
249119464,55676.08
249118177,74111.21
249123302,73107.766
249122220,156867.0
249120930,71352.65
249118321,52652.207
249119468,58441.6
249121617,40439.336
249121913,57171.867
249118767,166125.81
249122153,55554.277
249118955,58732.97
249118959,40211.008
249119736,72819.12
249130527,52159.613
249121885,29436.844
249126959,41347.273
249121651,66131.33
249120677,221588.53
249121314,68439.234
249120095,213512.06
249120103,70586.41
249120109,71763.66
249119892,69994.805
249121641,67059.55
249123361,39606.688
249130020,38660.133
249126129,64576.414
249123738,53233.863
249124379,64281.066
249113463,55973.906
249114279,50609.633
249123286,173634.84
249118974,68649.22
249127196,149723.1
249119855,81217.8
249118274,29914.809
249115035,57583.12
249123133,62657.156
249118831,64965.73
249118838,59322.023
249127880,57787.71
249126609,72550.47
249118069,76481.04
249118073,175707.67
249121873,66025.67
249122983,45404.992
249122985,56250.85
249120469,56517.72
249114395,60922.887
249130372,72761.49
249116287,63299.89
249117541,28896.668
249115383,64751.336
249115344,55630.86
249128934,39683.227
249126726,62529.79
249129252,51219.7
249115802,70042.875
249116824,58523.492
249120701,40932.918
249122113,67754.3
249122114,30019.676
249122121,55257.016
249118906,57526.67
249113573,58758.867
249113679,76840.58
249114811,65307.234
249114808,77857.64
249113551,177315.38
249129441,53303.97
249127505,54680.195
249129032,53331.344
249127431,76799.484
249127432,174462.4
249127869,76928.35
249126852,68880.86
249116321,78721.03
249117565,40312.332
249117572,52179.492
249116453,64466.42
249126432,43044.93
249115088,29367.188
249127383,75133.945
249115829,62647.953
249122125,78579.26
249122674,61295.617
249122678,79404.91
249118920,76088.77
249120140,81913.76
249118347,59820.9
249119805,57441.633
249119930,180760.06
249121673,230428.8
249128045,169573.78
249112759,293711.44
249130790,153136.62
249128116,59131.53
249128149,67993.625
249115988,59073.977
249117734,63669.367
249116560,37371.15
249117280,64063.21
249128611,55599.805
249128624,210455.36
249128527,62648.555
249126442,68080.734
249128423,40178.258
249127066,39324.43
249115094,63707.258
249115717,61118.098
249122565,61436.53
249117846,32224.705
249119165,180128.83
249118465,64932.105
249120053,55401.016
249123383,67829.53
249121678,63024.066
249130214,143766.31
249129682,62505.465
249116202,38618.742
249128866,61849.477
249128961,56617.54
249121519,39544.11
249120986,242386.47
249120991,56144.266
249115962,55371.473
249116955,45587.66
249116281,69190.914
249122777,50302.145
249113643,178581.86
249123916,58597.934
249114911,55776.117
249112998,297500.8
249116213,57048.08
249116891,38590.227
249116897,49721.67
249115897,39626.35
249121560,83504.31
249127660,296894.06
249121062,39019.098
249129070,29693.717
249127903,60165.73
249128561,54125.64
249126615,75325.28
249127083,48274.188
249116170,53673.098
249130508,172440.6
249117098,60204.668
249116644,62450.508
249115512,64540.57
249130077,37035.266
249125907,81633.945
249114922,62036.57
249114935,55001.93
249115045,58845.258
249115049,49512.734
249128278,37368.523
249123541,30804.88
249124148,56883.004
249125593,73751.08
249125309,54101.44
249124868,64069.594
249113437,53991.86
249112192,212393.1
249114084,75186.2
249114093,43710.375
249125949,206738.73
249125959,66488.44
249125968,58594.953
249126083,63636.41
249126638,37887.266
249126644,73484.41
249126648,76358.82
249115560,56698.79
249115400,59568.855
249117167,54910.637
249127488,75656.22
249127916,174343.97
249112484,67173.305
249124281,60276.6
249113374,37747.695
249114051,201273.3
249114435,75193.91
249126110,60206.695
249123698,53746.254
249126902,63001.406
249126909,57189.547
249126912,62325.938
249126653,39795.547
249117416,58514.254
249122862,54084.77
249117579,57623.445
249117155,48569.445
249128351,55299.42
249117172,69173.39
249130610,154458.69
249127352,229548.17
249113373,64739.51
249113304,30558.39
249113445,60657.484
249114458,59220.14
249112923,217394.7
249114349,77226.44
249114352,53866.914
249126290,53824.71
249123854,72906.8
249114685,40630.766
249128369,69512.23
249126745,54576.414
249117587,64159.8
249114169,77511.8
249127151,64060.97
249127159,169592.9
249127161,181910.22
249127958,75666.586
249114375,77447.21
249113062,160785.28
249130850,159839.53
249143120,51364.34
249134998,68552.56
249134987,77131.195
249134390,65001.64
249138651,57585.57
249138660,59296.035
249138363,212548.5
249144001,63444.07
249143701,53723.195
249137303,232684.66
249140976,66655.57
249145239,73843.17
249131311,162990.06
249145312,143253.34
249136006,183291.81
249136367,74712.875
249135341,167831.12
249134533,179798.44
249135784,72739.11
249135787,58008.723
249138346,79827.92
249143128,64977.254
249140620,41211.43
249138145,60682.78
249137576,65188.84
249138568,183461.39
249138573,57546.086
249140064,67435.39
249133360,68483.36
249133374,78374.81
249132370,59711.543
249132396,72435.02
249132823,53212.656
249134824,52272.35
249140085,64579.008
249139514,229392.47
249141420,169747.77
249131496,323236.47
249142807,37727.617
249138720,175256.61
249134682,30685.266
249135351,73442.81
249139959,68251.53
249138558,42211.586
249137976,75545.92
249144548,74814.63
249131500,144462.81
249133475,40874.65
249132821,59503.992
249145344,170820.84
249145353,75001.75
249145366,61960.043
249140760,70514.234
249140200,67609.734
249135003,59620.06
249134801,77613.36
249134803,60115.62
249138007,181866.39
249135029,60093.664
249138434,57566.617
249132967,62475.88
249132969,29536.71
249140778,30096.129
249141868,31600.1
249141214,64545.96
249132156,63713.035
249132157,64101.88
249133558,72444.48
249132963,61843.914
249132661,57320.71
249135959,60444.758
249134729,67021.76
249135414,52659.727
249133957,40426.992
249135206,65907.516
249133978,58905.348
249145417,173578.61
249145712,64133.15
249132927,49571.812
249141886,78903.125
249140903,65486.09
249133176,58569.54
249131738,297940.62
249131208,240919.8
249131766,63159.85
249131856,284696.75
249137625,63235.586
249136401,63381.375
249134512,66201.984
249138942,179287.88
249139357,84650.47
249138454,40451.703
249138970,314201.34
249138971,78506.13
249137096,59842.484
249137098,63413.17
249139081,65406.445
249138035,57236.934
249138396,217525.1
249136432,64835.633
249135219,58873.832
249133857,56698.336
249133868,64936.484
249139424,56641.67
249132416,188380.16
249131880,64633.008
249133103,30122.504
249131348,68208.39
249131355,186260.53
249145735,147977.7
249144659,70440.36
249139447,323425.34
249139545,78887.56
249140135,56518.156
249140141,63006.387
249139556,65626.8
249137480,65567.75
249135391,70791.0
249135804,44177.72
249142235,62420.438
249144237,51552.895
249133885,68452.7
249133412,219392.22
249133525,41041.7
249131978,295054.8
249132009,58909.18
249145484,179363.12
249139464,76976.14
249132099,75247.3
249133523,57992.83
249131564,190324.6
249132191,234446.47
249144782,67461.67
249143514,57588.688
249144262,291698.38
249136256,169773.56
249135699,69161.96
249138684,62454.73
249137562,59207.87
249135522,41397.523
249132017,62332.93
249140837,67402.41
249139685,65841.86
249132214,181266.36
249132580,55074.473
249142595,42474.664
249143066,75305.55
249134351,57245.61
249139842,168571.47
249140495,57891.33
249138576,41625.246
249142587,64310.945
249136777,56543.496
249138706,239588.03
249143733,287532.0
249134783,65144.82
249142553,57696.344
249134489,77033.08
249138581,66688.47
249133023,65406.484
249145514,191538.02
249140714,73475.984
249133210,48891.11
249133648,67668.35
249145129,167371.1
249135428,175070.53
249134851,63998.496
249138313,59255.36
249142599,58142.523
249142627,41375.88
249144294,224300.67
249142502,51961.055
249142506,56360.79
249134935,60015.492
249134361,58016.68
249135057,66422.87
249141917,176000.72
249141272,209829.9
249145593,71116.29
249140404,55446.277
249133269,40449.64
249133661,58993.188
249131273,223937.47
249133330,48130.617
249140445,62157.508
249139668,74929.59
249139652,76321.734
249132783,185540.31
249140333,59438.31
249140334,58778.35
249140352,18236.729
249133171,55861.46
249135063,60824.75
249135293,59426.137
249133901,65225.047
249135841,59115.79
249135548,51704.043
249139853,82332.8
249139854,198736.06
249137373,151934.22
249138634,79090.55
249136806,179864.1
249142726,61621.844
249143645,48298.016
249142165,55432.586
249143090,74354.22
249131462,235110.03
249133424,64045.445
249133425,65510.344
249133692,65224.625
249131275,77195.9
249145599,84357.74
249133724,41454.383
249139495,59049.938
249141090,68218.67
249141495,30030.383
249135720,69299.31
249139849,66666.555
249135563,57195.41
249135571,59307.977
249136823,62402.08
249137503,72316.59
249138760,248220.53
249143304,62258.477
249144439,63395.656
249143408,55238.125
249143411,68087.45
249131061,184072.22
249140476,63693.938
249139615,53334.656
249133037,60762.082
249135069,216656.78
249136170,64556.477
249136554,64340.277
249136561,52834.53
249134630,75319.1
249134640,64776.688
249141173,57595.965
249141181,28772.594
249141186,55447.32
249141188,67023.266
249140572,39878.402
249137521,65255.516
249136947,61718.78
249136961,18410.852
249143424,76456.19
249141595,64771.258
249133063,67058.234
249145295,213354.66
249144977,54407.152
249134884,70837.19
249135822,58145.617
249144175,62417.977
249143228,169968.08
249136172,54283.867
249135330,39263.477
249142298,285913.62
249143911,122681.0
249134265,64703.605
249135579,40258.305
249135580,55435.77
249142080,63105.86
249137932,58195.484
249138998,64050.543
249139007,76412.28
249139220,43718.258
249139123,77594.59
249134960,54885.383
249134967,198362.19
249143011,66423.37
249142427,57937.293
249142429,53656.914
249138473,64066.492
249138507,49622.008
249136316,76504.734
249139011,61515.53
249137703,208785.88
249139237,69385.82
249139116,66565.984
249137142,30711.957
249139154,76921.95
249137804,129973.19
249138854,312152.44
249137843,59267.61
249139178,61276.1
249142441,30217.586
249134978,69816.92
249141774,68304.09
249138223,63097.426
249138230,61780.547
249137659,73647.56
249144511,54992.08
249143984,65013.656
249138884,55393.18
249137968,61285.59
249137029,61691.36
249139318,63471.766
249137150,76692.63
249138905,39300.082
249136608,65394.977
249137284,71419.55
249152256,81192.11
249154869,57337.484
249154870,318426.25
249154872,79725.44
249156426,51028.746
249155784,175021.38
249154648,68389.91
249150627,56465.656
249155347,299316.62
249154117,31153.023
249152009,59456.61
249152035,60589.88
249154240,74547.12
249154224,213748.66
249154235,187049.55
249152699,137787.97
249158656,58993.36
249154251,175467.75
249153440,61192.64
249157200,68922.91
249157216,32110.64
249159428,163277.2
249157447,221027.7
249155255,53041.406
249153363,69139.22
249158164,60616.61
249159969,41568.766
249161353,83553.3
249152054,66761.1
249153603,59690.355
249154157,58123.688
249151511,312683.6
249146842,52275.11
249161844,66369.01
249156320,165754.22
249154471,59754.613
249159600,50959.797
249149925,67629.29
249154943,64305.51
249156467,60518.4
249154344,74677.266
249157111,30473.895
249158727,66331.2
249146489,74496.91
249145930,327225.6
249146965,71342.85
249146973,67987.016
249160317,166867.47
249160342,56130.137
249159895,29996.812
249160799,55521.477
249156910,75140.86
249156806,126873.45
249152348,58293.926
249152441,183009.62
249158250,58823.086
249150810,71186.28
249148954,52828.117
249148271,69752.67
249148276,69985.734
249148400,39618.547
249157225,39858.996
249157228,131422.94
249156344,54418.543
249151396,64059.4
249152463,77116.28
249157140,56307.9
249158649,134727.9
249150814,59392.625
249149655,61793.4
249149069,222453.97
249146061,50690.8
249147314,64953.812
249161027,189436.9
249158956,30782.078
249159608,66360.59
249152566,58687.453
249158448,169017.88
249155470,77973.09
249153860,33608.89
249153378,77191.74
249159637,190398.12
249159641,49787.16
249157836,184001.69
249159718,30300.09
249159177,64001.1
249158612,72333.28
249157476,63246.883
249162227,43921.07
249160235,58053.72
249160243,39687.367
249160262,75460.125
249147948,209172.47
249146176,31568.246
249146202,55281.83
249161757,65850.59
249160024,19248.53
249160030,60533.492
249154055,39164.312
249152881,63852.805
249152886,62656.9
249153495,69399.72
249151982,68457.16
249154086,32377.291
249154179,56071.42
249153772,43502.734
249153774,55957.383
249151354,77963.64
249151355,56862.902
249153826,46862.65
249155584,65061.65
249158384,54210.383
249156434,65628.734
249162250,31549.139
249149982,51615.145
249148736,55668.195
249148843,63713.156
249150351,62808.617
249150352,77998.875
249150458,221470.12
249146398,87631.98
249146873,53073.258
249157484,225674.53
249154385,39055.27
249156593,42373.25
249155989,56265.38
249154494,31298.053
249156114,30035.305
249158858,41878.46
249155005,50709.29
249155019,57344.637
249157549,58935.65
249159206,67900.984
249149227,77542.164
249152309,67064.48
249148856,220219.19
249148647,63301.965
249146513,40356.02
249145972,44283.285
249146900,64720.344
249146901,31065.113
249159131,60967.14
249158208,62777.535
249158216,63208.207
249154488,66096.914
249154491,79045.54
249152950,177272.19
249155270,173157.81
249155010,66942.5
249149280,170022.31
249156663,149215.52
249159656,248654.03
249159669,57008.82
249161696,39517.332
249160734,70040.2
249160737,64816.527
249161416,33648.773
249160169,180338.69
249149536,30471.094
249149562,73798.94
249145966,53218.61
249148200,41962.195
249147706,31284.03
249147715,56515.44
249157588,67824.984
249154019,60430.04
249159801,65488.918
249159827,65977.94
249159242,41015.34
249159257,61734.93
249157713,72548.375
249158889,62317.875
249155078,75681.81
249154833,58113.85
249156733,78368.61
249151797,57667.617
249147870,18372.773
249149040,61019.61
249149138,46395.605
249146591,60231.73
249146143,67383.016
249162613,53750.797
249150856,54671.367
249149668,58038.367
249147827,57431.566
249147218,76485.19
249147732,45616.64
249158310,57646.914
249157297,206591.72
249159498,137199.97
249158901,50414.4
249155217,58749.707
249154641,69861.39
249150604,195625.19
249150607,62294.703
249155333,175950.66
249148365,71562.625
249160398,55501.24
249159863,63770.1
249162187,75534.56
249150175,58897.258
249147882,287532.7
249147272,58172.316
249148450,68875.84
249151429,61290.46
249150266,77621.93
249147241,54514.438
249153056,59452.375
249151929,48708.703
249159022,56482.85
249158561,76571.26
249157967,42377.383
249158914,55708.95
249155884,63766.58
249146826,58933.664
249162215,61430.133
249148334,59668.387
249161078,31294.092
249160080,61089.098
249148768,74523.46
249150377,68699.69
249146427,64198.805
249147984,181765.72
249147367,82245.06
249151296,169060.78
249151304,57631.164
249159023,43927.883
249159036,57249.312
249158671,52448.875
249156510,30366.812
249154421,315572.06
249161641,206169.22
249161646,214529.6
249161649,173000.84
249162379,59045.035
249160000,58036.746
249160925,68191.3
249149394,69775.39
249148816,50246.11
249146927,144717.5
249146371,180759.48
249161185,66063.23
249150509,54661.637
249146449,168852.64
249156036,56351.5
249153203,208822.47
249152630,71121.375
249159299,57357.76
249155669,58310.75
249154520,68579.625
249150431,58528.36
249160103,68958.734
249151755,56054.695
249160936,151281.86
249160952,57731.28
249149386,59558.77
249148948,37760.855
249151045,72095.06
249150440,182467.34
249148035,64519.7
249148096,50093.53
249148689,60259.266
249161329,59402.41
249160764,66833.39
249149008,217031.95
249156740,67697.67
249149202,67089.25
249152645,47860.66
249157180,47383.402
249152964,225073.3
249159401,62610.61
249149882,60384.273
249152290,80050.23
249148127,59148.9
249161665,215318.38
249161262,61645.746
249152672,235044.0
249150317,66079.58
249153612,71515.516
249161142,69294.87
249160603,190145.89
249151741,64620.04
249155805,66170.99
249154744,78361.21
249156960,59780.46
249156394,237155.31
249154552,178665.11
249154757,245050.58
249154557,60050.17
249152410,210574.72
249149604,60014.266
249153420,50961.094
249150275,56699.027
249162599,63888.117
249162601,46457.023
249161793,57292.29
249160474,54716.977
249170629,54090.65
249176195,53332.168
249174994,67196.05
249174426,58860.65
249175371,63139.234
249168080,69642.64
249164510,53150.5
249164515,57923.94
249177202,148634.47
249173567,60282.953
249169755,170419.78
249168930,41364.535
249170338,66903.06
249174447,39397.07
249173882,57498.004
249172377,57612.43
249164600,41248.53
249164614,30608.07
249163454,55460.758
249176953,29412.156
249177225,58128.89
249167960,63276.234
249173575,35482.59
249169035,57523.797
249174320,57975.0
249176307,65672.56
249176312,62080.332
249176313,58914.29
249168202,39563.836
249170655,52678.54
249175850,58212.555
249173778,40440.445
249165942,59170.7
249165965,188635.97
249165970,54482.49
249163599,40027.01
249164271,60615.35
249164283,59325.52
249163027,31064.04
249178342,58497.336
249167155,56607.695
249166181,66692.39
249172554,28523.998
249165439,27461.844
249177125,63420.832
249167169,57871.086
249166037,58158.383
249167681,55223.01
249168766,182322.88
249168901,29381.967
249168399,55924.73
249168407,44441.926
249174066,57685.117
249175592,61296.43
249175686,59303.125
249166029,50111.42
249166071,56657.812
249166075,52957.39
249169938,50003.895
249167431,47332.332
249168433,43555.54
249166286,50258.97
249174192,56481.34
249168296,44720.65
249168297,39637.195
249173248,41112.758
249163934,18783.496
249163361,40937.086
249163378,63196.285
249178205,20038.883
249176997,57657.477
249166153,55117.89
249174083,30181.559
249173899,50444.656
249174197,223901.61
249167300,225585.56
249172885,56353.09
249172892,29283.588
249164053,204635.28
249164056,58854.89
249165125,174345.75
249177815,41641.9
249169455,191905.7
249175391,45810.85
249178277,301620.62
249164082,64540.633
249168969,56472.9
249176880,60118.133
249167923,78349.7
249173502,48485.73
249178540,43260.38
249167318,88114.35
249167330,58509.992
249171250,31239.14
249173473,43785.773
249172904,64021.527
249170796,190665.97
249163510,43393.914
249176837,45065.477
249167373,55332.54
249169588,54961.062
249171407,52725.773
249163086,179219.69
249163663,55879.62
249176904,54923.21
249178436,55493.16
249178567,56394.08
249171869,44644.65
249178547,65393.28
249171961,54425.22
249170797,229060.8
249174361,40209.668
249166899,55641.484
249170009,58917.176
249174826,80264.375
249178595,54629.23
249178601,62642.992
249165499,48537.95
249178413,51448.906
249177010,52614.754
249165836,54860.293
249165839,77557.25
249171529,41341.152
249163824,44998.234
249164893,57829.695
249174266,62757.086
249167629,58480.344
249177329,53070.85
249178058,53273.008
249176548,55242.695
249176537,29172.387
249170941,40422.74
249176154,65752.734
249174012,75123.38
249174017,47085.355
249173823,74930.65
249170256,69176.55
249170261,66293.164
249170272,57491.234
249169793,171588.34
249171428,54354.055
249165538,56044.383
249170848,37933.227
249165526,64472.92
249178626,55998.594
249164344,62664.312
249165023,56497.31
249167228,57213.14
249167234,60450.03
249177176,223372.83
249163971,67272.19
249176010,69101.445
249166127,39207.094
249165677,53768.242
249170283,56972.938
249168493,61338.164
249173862,46179.758
249163689,66246.59
249178305,64913.64
249178293,84237.95
249178294,64688.883
249177083,39805.68
249177085,19316.227
249172700,212500.97
249165035,57651.656
249172514,40879.383
249173091,54552.72
249171592,38198.625
249171597,55774.39
249171015,20150.492
249171035,56763.023
249168395,69898.25
249169013,55767.125
249174181,195555.75
249174183,182560.75
249175094,57238.117
249174515,52584.57
249174530,49635.03
249166394,54684.223
249169918,318087.8
249163300,67954.17
249162746,142734.22
249162747,182640.47
249173311,48863.1
249171554,55668.727
249178669,53599.707
249173159,69343.234
249171657,27334.574
249175104,62530.93
249169608,31844.984
249178727,48424.492
249178129,58894.273
249164231,66393.08
249164236,41824.96
249168656,37536.33
249170169,57220.188
249175346,29522.525
249176036,40546.047
249167075,68511.72
249169260,58194.316
249177307,59628.195
249176512,38679.28
249170990,76596.85
249187244,58680.344
249186444,55985.47
249185952,52922.977
249180131,54765.188
249179322,47135.086
249187704,53784.875
249188244,182464.6
249188259,165795.84
249187642,172343.61
249187643,175901.84
249192296,220609.5
249180291,44167.438
249179678,199047.34
249181487,57668.023
249181578,60748.445
249181602,59260.68
249181328,169029.84
249184217,29855.69
249181708,57264.484
249188947,61554.113
249186196,51857.113
249185271,210954.19
249181352,192130.44
249187940,27510.082
249181492,27800.805
249182143,28195.707
249182858,57245.883
249183009,39196.133
249188272,165748.12
249188381,42084.4
249188385,56868.164
249192440,67039.766
249179087,59585.523
249186258,39694.867
249178805,207141.19
249190981,53301.383
249191103,29317.176
